"17402","P17402","CHOCOLATE 100G","8410510010086","130,00 DA","160,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"9949","P09949","MOLFIX N3/ 40ps","6130793003019","667,00 DA","740,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","11","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16326","P16326","EL HARA TOMATE 800G","6132003300383","178,11 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16323","P16323","ROUIBA EXCELLENCE 75CL","6130002002871","108,00 DA","135,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","23","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16352","P16352","OMO MACHINE 500G","6130601003057","135,00 DA","155,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","36","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"2614","P02614","CANBEBE 80ps NÂ°3","6133496000453","1 410,00 DA","1 470,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","2","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16360","P16360","MOULA MOYENNE 2K","6130507000921","141,67 DA","170,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17421","P17421","VERMICELLE LA BELLE ","6132003100464","32,50 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","19","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16333","P16333","MOLFIX N 6/35PC","6130793003767","820,00 DA","945,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16327","P16327","FIDE TOMATE 400G","6130805000012","90,00 DA","105,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16316","P16316","RAMY PET MEIL 300ML","6134091002279","37,50 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","54","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"11518","P11518","PAPIA 2RULO","8690536011070","133,00 DA","155,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-7","f","5","0","0","0",,,,,,,,,"0"
"16354","P16354","ARRIS MACHINE PACK 3K","6133382000062","430,00 DA","495,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","3","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16339","P16339","CANBEBEN2/33PC","6133496000347","580,00 DA","630,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16334","P16334","NGAOUS CONFITURE 410G","6133018001845","140,00 DA","165,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","20","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5278","P05278","FAMILIA HAVLU 2RULO HAVLU","8690536011162","125,00 DA","145,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","32","f","5","0","0","0",,,,,,,,,"0"
"16353","P16353","ARRIS BIDON 3K","6133382000055","430,00 DA","495,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","1","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16344","P16344","SAC POUBALE CLICK 100LTR","6131479000148","100,00 DA","120,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-5","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16357","P16357","RAMY CANETTE MALTO","6134091002712","43,00 DA","55,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","55","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16322","P16322","SEL FIN 1K","6130265510465","56,00 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16337","P16337","MOLFIX N3/20","6130793002975","323,00 DA","370,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16335","P16335","NGAOUS CONFITURE FREISE 230G","6133018002675","83,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16348","P16348","EXTRA VERMISEL 500G","6132500630204","42,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","9","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16300","P16300","EXTRA FARINE 1K","6131437000012","68,00 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","34","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16309","P16309","EXTRA PLUNE 500G","6132500630235","42,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","23","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"8043","P08043","LA ZEINA AROME D'ORANGER 75CL","6133190000018","44,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","5","0","0","0",,,,,,,,,"0"
"16359","P16359","MOULA CGOSSE 1K","6130507000747","76,67 DA","110,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-8","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16548","P16548","DANONE DANINO","6130646003517","21,03 DA","25,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-46","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16351","P16351","LAVETTE ECONOMIC 5PS","6132503070113","52,00 DA","60,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","27","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16356","P16356"," ISABEL SAC POUBELLE 30L","6134701000015","70,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16380","P16380","NESCAFE CLASIC 45G","6111018500230","198,00 DA","240,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-31","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16340","P16340","CANBEBE N5/36PC","6133496000361","812,00 DA","870,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-1","f","0","0","0","0",,"0","0",,"0","0",,"0","2"
"16386","P16386","THON MARATUN 3 ","6130504000108","182,00 DA","210,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16389","P16389","ANANAS GOLDENLAND 565G","8858951901318","170,00 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16342","P16342","BREF CUISINE 500ML","5410091735401","250,00 DA","290,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16370","P16370","KETCHUP DAILY 560G","6132507370929","125,00 DA","150,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16373","P16373"," GOLDENLAND CHAMPIGNONS 280G","6825370148060","105,00 DA","130,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16361","P16361","MOULA GROS 2K","6130507000938","150,00 DA","185,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-13","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"4835","P04835","EL BAHDJA MACHINE BIDON 3kg","6130396000354","490,00 DA","560,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","4","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16378","P16378","MAIS GOLDENLAND 340G","4891461866757","85,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16368","P16368","FALCO HALWA TURC FRUITS SECS","6132501337492","200,00 DA","220,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-15","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16387","P16387","ISABEL 160G","8410111005856","174,00 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-37","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16384","P16384","MAXON VERT 700G","6133414001685","255,00 DA","300,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16374","P16374","PREMIUM CHAMPIGNONS 400G","4806502139486","95,00 DA","120,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-10","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"15353","P15353","TWISCO CHOCLAT 500G","6008155010350","170,00 DA","200,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-3","f","5","0","0","0",,,,,,,,,"0"
"16376","P16376","CROUSTILLE 125G","6132011100401","63,34 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-7","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16371","P16371","LAIT OBEI FRAISE GM","6130560002030","130,00 DA","135,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-26","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"9427","P09427","MEGA DREAM","6133414001166","62,50 DA","80,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","15","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16362","P16362","BISKREM ULKER","8690504020332","75,00 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-94","f","0","0","0","0",,"0","0",,"0","0",,"0","90"
"16379","P16379","MAIS PRINCESSE 670G","3435649843461","150,00 DA","180,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-13","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16375","P16375","MONT GOUTER COOKIES ","6132086810076","60,00 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-19","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"2658","P02658","CANDIA LAIT SILHOUETTE 1L","6130433000200","88,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","5","0","0","0",,,,,,,,,"0"
"16381","P16381","MAXON  PET A TARTINER 1K","6133414001180","325,00 DA","360,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","0","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16372","P16372","OBEI FRAISE PM ","6130560002023","37,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-54","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16364","P16364","GOUFRITTE OUM ELKORA","6132000700766","36,67 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-73","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17403","P17403","EL MORDJENE 5KG","6132500710111","575,00 DA","640,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"13346","P13346","SEL CHEMSI 1KG","6130265500541","21,00 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-2","f","5","0","0","0",,"0","0",,"0","0",,"0","41"
"17423","P17423","NESTLE EAU 1.5L","6130794000116","23,34 DA","30,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17422","P17422","FARD NESTLE","6130794000130","140,00 DA","160,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16363","P16363","BISCUITS HOUDHOUD 60G","6131780000073","26,00 DA","45,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-26","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"10952","P10952","OBEI LAIT 1L","6130560001002","83,33 DA","90,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16367","P16367","FALCO HALWA TURC CHOCO 400G ","6132501337485","190,00 DA","250,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16385","P16385","MAXON 350G","6133414001173","135,00 DA","155,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-19","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"17371","P17371","MINGO CREMEN","6131615000094","55,00 DA","70,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-12","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16365","P16365","SACO HALWA TURC  400G","1050000016476","175,00 DA","220,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","25","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16369","P16369","SACO HALWA TURC 150G","1050000016480","75,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"5998","P05998","GARRIDO HARICOT  1Kg","6132004900643","218,00 DA","255,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"8600","P08600","LESIEUR MAYONNAISE 475G","3265478605004","260,00 DA","300,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"4948","P04948","ELIO HUILE 5L","6130234001031","565,00 DA","585,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-54","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16402","P16402","GARRIDO POIS CHICHES 500G","6132004900445","190,00 DA","215,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16393","P16393","AFIA 2L","6133136000195","229,00 DA","260,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-24","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16416","P16416","AIGLE DEGRISSANT","6132500251447","135,00 DA","155,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16414","P16414","STOP  GM","6130445001356","230,00 DA","265,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"9259","P09259","MARGARIN MANI 250G","6133566000062","62,50 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-26","f","5","0","0","0",,,,,,,,,"0"
"16390","P16390","SUCR BOUCOUNE 1K","6130234003332","94,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-49","f","0","0","0","0",,"0","0",,"0","0",,"0","30"
"16397","P16397","LALA COUDE N6","6131437001859","42,00 DA","50,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","30","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16396","P16396","PARTY MINI CAKE","6134250000139","86,67 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","51,1","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16366","P16366","BOUSFOUR HALWA TURC 400G","6131418000345","185,00 DA","240,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-11","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16408","P16408","FORCE XPRESS LAVE VITRE","6130216050187","100,00 DA","115,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-6","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16346","P16346","BINGO SACHI 900G","6130793003309","147,00 DA","170,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","4","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16382","P16382","MAXON 200G","6133414001593","85,00 DA","105,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","2","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16395","P16395"," GOUFRETTES BIMO DOUBLE MIX ","6130014300446","64,34 DA","75,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-31","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"14279","P14279","STOP FLYTOX BLC ","6130445000649","125,00 DA","145,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-14","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"10465","P10465","NESCAFE GOLD 50GR","7613031921539","330,00 DA","360,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"5622","P05622","FORCE XPRESS LAVE SOL 1L","6130216050606","117,84 DA","140,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-9","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"10456","P10456","NESCAFE CLASSIC 90G","6111018501572","350,00 DA","390,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-7","f","5","0","0","0",,"0","0",,"0","0",,"0","0"
"16394","P16394","AFIA 5L ","6133136000201","555,00 DA","575,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-28","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16377","P16377","BISCOOL 180G","6130698000335","75,00 DA","95,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-29","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
"16410","P16410","AMBITION AIR FRESHENER","6134223000517","78,00 DA","100,00 DA","0,00 DA","0,00 DA","0,00 DA","0,00 DA","0","-20","f","0","0","0","0",,"0","0",,"0","0",,"0","0"
